,hotel_id,date,city,accommodation_type,stars,rating,distance,price,lnprice
694,126,2018-JUNE-weekend,Amsterdam,Hotel,5.0,4.6,0.4,487,6.18826412308259
696,126,2017-NOV-weekday,Amsterdam,Hotel,5.0,4.6,0.4,443,6.093569770045136
697,126,2017-NOV-weekend,Amsterdam,Hotel,5.0,4.6,0.4,472,6.156978985585555
702,127,2018-JUNE-weekend,Amsterdam,Hotel,5.0,4.5,0.4,394,5.976350909297934
705,127,2017-DEC-holiday,Amsterdam,Hotel,5.0,4.5,0.4,239,5.476463551931511
706,127,2017-NOV-weekend,Amsterdam,Hotel,5.0,4.5,0.4,290,5.66988092298052
709,127,2017-NOV-weekday,Amsterdam,Hotel,5.0,4.5,0.4,222,5.402677381872279
710,128,2017-DEC-holiday,Amsterdam,Hotel,2.0,3.2,0.7,126,4.836281906951478
711,128,2017-NOV-weekday,Amsterdam,Hotel,2.0,3.2,0.7,160,5.075173815233827
713,129,2017-DEC-holiday,Amsterdam,Hotel,4.0,4.0,0.8,149,5.003946305945459
714,129,2017-NOV-weekend,Amsterdam,Hotel,4.0,4.0,0.8,242,5.488937726156687
715,129,2017-NOV-weekday,Amsterdam,Hotel,4.0,4.0,0.8,172,5.147494476813453
717,130,2017-NOV-weekday,Amsterdam,Hotel,3.0,4.0,1.0,126,4.836281906951478
718,130,2017-DEC-holiday,Amsterdam,Hotel,3.0,4.0,1.0,156,5.049856007249537
722,131,2017-NOV-weekday,Amsterdam,Hotel,3.0,3.7,0.8,108,4.68213122712422
723,131,2017-DEC-holiday,Amsterdam,Hotel,3.0,3.7,0.8,168,5.123963979403259
724,132,2017-NOV-weekday,Amsterdam,Hotel,2.0,3.2,0.8,98,4.584967478670572
728,133,2017-NOV-weekend,Amsterdam,Hotel,5.0,4.8,0.4,403,5.998936561946683
729,133,2017-NOV-weekday,Amsterdam,Hotel,5.0,4.8,0.4,364,5.8971538676367405
730,133,2017-DEC-holiday,Amsterdam,Hotel,5.0,4.8,0.4,383,5.948034989180646
731,133,2018-JUNE-weekend,Amsterdam,Hotel,5.0,4.8,0.4,492,6.198478716492308
735,134,2017-NOV-weekday,Amsterdam,Hotel,2.0,4.0,0.5,176,5.170483995038151
737,135,2017-NOV-weekday,Amsterdam,Hotel,4.0,4.3,0.7,151,5.017279836814924
739,135,2017-NOV-weekend,Amsterdam,Hotel,4.0,4.3,0.7,308,5.730099782973574
740,135,2017-DEC-holiday,Amsterdam,Hotel,4.0,4.3,0.7,156,5.049856007249537
741,135,2018-JUNE-weekend,Amsterdam,Hotel,4.0,4.3,0.7,339,5.82600010738045
746,136,2017-DEC-holiday,Amsterdam,Hotel,2.0,3.5,0.7,106,4.663439094112067
748,136,2017-NOV-weekday,Amsterdam,Hotel,2.0,3.5,0.7,98,4.584967478670572
749,136,2017-NOV-weekend,Amsterdam,Hotel,2.0,3.5,0.7,214,5.365976015021851
750,137,2017-NOV-weekend,Amsterdam,Hotel,5.0,4.8,0.5,380,5.940171252720432
751,137,2017-NOV-weekday,Amsterdam,Hotel,5.0,4.8,0.5,363,5.8944028342648505
754,137,2018-JUNE-weekend,Amsterdam,Hotel,5.0,4.8,0.5,474,6.161207321695077
755,137,2017-DEC-holiday,Amsterdam,Hotel,5.0,4.8,0.5,358,5.8805329864007
759,138,2017-NOV-weekend,Amsterdam,Hotel,5.0,4.3,0.6,377,5.932245187448011
760,138,2017-NOV-weekday,Amsterdam,Hotel,5.0,4.3,0.6,377,5.932245187448011
761,139,2017-NOV-weekday,Amsterdam,Hotel,1.0,2.9,0.8,98,4.584967478670572
764,140,2018-JUNE-weekend,Amsterdam,Hotel,5.0,4.5,1.1,587,6.375024819828097
766,140,2017-NOV-weekday,Amsterdam,Hotel,5.0,4.5,1.1,413,6.023447592961033
768,140,2017-NOV-weekend,Amsterdam,Hotel,5.0,4.5,1.1,469,6.150602768446279
771,140,2017-DEC-holiday,Amsterdam,Hotel,5.0,4.5,1.1,444,6.095824562432225
772,141,2017-DEC-holiday,Amsterdam,Hotel,2.0,2.7,0.2,162,5.087596335232384
773,141,2017-NOV-weekday,Amsterdam,Hotel,2.0,2.7,0.2,138,4.927253685157205
774,142,2017-DEC-holiday,Amsterdam,Hotel,2.5,3.0,0.3,118,4.770684624465665
775,142,2017-NOV-weekday,Amsterdam,Hotel,2.5,3.0,0.3,133,4.890349128221754
776,143,2017-NOV-weekday,Amsterdam,Hotel,2.5,3.0,0.3,81,4.394449154672439
777,143,2017-DEC-holiday,Amsterdam,Hotel,2.5,3.0,0.3,103,4.634728988229636
778,144,2017-NOV-weekday,Amsterdam,Hotel,2.0,4.5,0.3,138,4.927253685157205
779,144,2017-DEC-holiday,Amsterdam,Hotel,2.0,4.5,0.3,161,5.081404364984463
780,145,2017-NOV-weekday,Amsterdam,Hotel,2.0,3.5,0.3,146,4.983606621708336
782,145,2017-DEC-holiday,Amsterdam,Hotel,2.0,3.5,0.3,110,4.700480365792417
783,146,2017-DEC-holiday,Amsterdam,Hotel,4.0,3.9,0.5,188,5.236441962829949
784,146,2017-NOV-weekday,Amsterdam,Hotel,4.0,3.9,0.5,188,5.236441962829949
787,147,2017-DEC-holiday,Amsterdam,Hotel,1.0,3.5,0.5,160,5.075173815233827
788,147,2018-JUNE-weekend,Amsterdam,Hotel,1.0,3.5,0.5,180,5.19295685089021
789,147,2017-NOV-weekday,Amsterdam,Hotel,1.0,3.5,0.5,96,4.564348191467836
794,148,2017-NOV-weekday,Amsterdam,Hotel,4.0,3.7,0.5,177,5.176149732573829
795,148,2017-NOV-weekend,Amsterdam,Hotel,4.0,3.7,0.5,276,5.62040086571715
799,149,2017-NOV-weekend,Amsterdam,Hotel,4.0,3.5,0.5,261,5.564520407322694
800,149,2017-DEC-holiday,Amsterdam,Hotel,4.0,3.5,0.5,147,4.990432586778736
801,149,2018-JUNE-weekend,Amsterdam,Hotel,4.0,3.5,0.5,261,5.564520407322694
805,149,2017-NOV-weekday,Amsterdam,Hotel,4.0,3.5,0.5,145,4.976733742420574
806,150,2017-NOV-weekday,Amsterdam,Hotel,2.0,3.0,0.5,122,4.804021044733257
807,150,2017-DEC-holiday,Amsterdam,Hotel,2.0,3.0,0.5,116,4.7535901911063645
808,151,2017-DEC-holiday,Amsterdam,Hotel,2.0,2.2,0.3,94,4.543294782270004
812,151,2017-NOV-weekday,Amsterdam,Hotel,2.0,2.2,0.3,90,4.499809670330265
813,152,2017-DEC-holiday,Amsterdam,Hotel,2.0,3.5,0.3,148,4.997212273764115
815,152,2017-NOV-weekday,Amsterdam,Hotel,2.0,3.5,0.3,160,5.075173815233827
817,154,2017-DEC-holiday,Amsterdam,Hotel,2.0,3.5,1.1,153,5.030437921392435
818,154,2017-NOV-weekday,Amsterdam,Hotel,2.0,3.5,1.1,89,4.48863636973214
822,155,2018-JUNE-weekend,Amsterdam,Hotel,4.0,4.6,0.2,394,5.976350909297934
825,155,2017-NOV-weekend,Amsterdam,Hotel,4.0,4.6,0.2,406,6.0063531596017325
827,155,2017-DEC-holiday,Amsterdam,Hotel,4.0,4.6,0.2,272,5.605802066295998
831,156,2017-NOV-weekday,Amsterdam,Apartment,4.0,4.4,0.4,388,5.961005339623274
833,157,2017-NOV-weekday,Amsterdam,Hotel,2.0,2.5,0.4,107,4.672828834461906
834,157,2017-DEC-holiday,Amsterdam,Hotel,2.0,2.5,0.4,130,4.867534450455582
837,158,2017-NOV-weekday,Amsterdam,Hotel,2.0,2.9,0.4,141,4.948759890378168
838,158,2017-DEC-holiday,Amsterdam,Hotel,2.0,2.9,0.4,213,5.3612921657094255
841,159,2017-DEC-holiday,Amsterdam,Hotel,4.0,4.0,0.3,206,5.327876168789581
842,159,2017-NOV-weekday,Amsterdam,Hotel,4.0,4.0,0.3,203,5.313205979041787
843,160,2017-NOV-weekday,Amsterdam,Hotel,2.5,3.5,0.6,145,4.976733742420574
844,161,2017-DEC-holiday,Amsterdam,Hotel,2.0,3.7,0.5,261,5.564520407322694
845,161,2017-NOV-weekday,Amsterdam,Hotel,2.0,3.7,0.5,223,5.407171771460119
852,167,2017-DEC-holiday,Amsterdam,Hotel,4.0,3.5,0.5,178,5.181783550292085
854,167,2017-NOV-weekday,Amsterdam,Hotel,4.0,3.5,0.5,214,5.365976015021851
855,167,2017-NOV-weekend,Amsterdam,Hotel,4.0,3.5,0.5,276,5.62040086571715
859,168,2018-JUNE-weekend,Amsterdam,Hotel,4.0,4.0,0.5,300,5.703782474656201
861,168,2017-NOV-weekend,Amsterdam,Hotel,4.0,4.0,0.5,254,5.537334267018537
862,168,2017-DEC-holiday,Amsterdam,Hotel,4.0,4.0,0.5,184,5.214935757608986
863,168,2017-NOV-weekday,Amsterdam,Hotel,4.0,4.0,0.5,184,5.214935757608986
867,169,2017-NOV-weekend,Amsterdam,Hotel,3.0,3.9,0.6,256,5.545177444479562
868,169,2017-DEC-holiday,Amsterdam,Hotel,3.0,3.9,0.6,170,5.135798437050262
870,169,2018-JUNE-weekend,Amsterdam,Hotel,3.0,3.9,0.6,354,5.869296913133774
873,169,2017-NOV-weekday,Amsterdam,Hotel,3.0,3.9,0.6,134,4.897839799950911
875,170,2017-DEC-holiday,Amsterdam,Hotel,4.0,4.8,0.9,193,5.262690188904886
877,170,2017-NOV-weekday,Amsterdam,Hotel,4.0,4.8,0.9,215,5.3706380281276624
879,171,2017-DEC-holiday,Amsterdam,Hotel,4.0,4.3,1.1,187,5.231108616854587
880,171,2017-NOV-weekday,Amsterdam,Hotel,4.0,4.3,1.1,178,5.181783550292085
881,171,2018-JUNE-weekend,Amsterdam,Hotel,4.0,4.3,1.1,304,5.717027701406222
884,171,2017-NOV-weekend,Amsterdam,Hotel,4.0,4.3,1.1,335,5.814130531825066
886,172,2017-NOV-weekday,Amsterdam,Hotel,3.0,4.0,1.0,138,4.927253685157205
887,173,2017-NOV-weekday,Amsterdam,Hotel,4.0,4.4,1.0,180,5.19295685089021
889,173,2017-DEC-holiday,Amsterdam,Hotel,4.0,4.4,1.0,289,5.666426688112432
891,174,2017-NOV-weekday,Amsterdam,Hotel,4.0,4.3,1.0,185,5.220355825078324
892,174,2017-DEC-holiday,Amsterdam,Hotel,4.0,4.3,1.0,275,5.616771097666572
893,175,2017-DEC-holiday,Amsterdam,Hotel,3.0,3.4,0.2,126,4.836281906951478
895,175,2017-NOV-weekday,Amsterdam,Hotel,3.0,3.4,0.2,124,4.820281565605037
897,176,2017-NOV-weekday,Amsterdam,Hotel,1.0,2.5,0.2,139,4.9344739331306915
898,176,2017-DEC-holiday,Amsterdam,Hotel,1.0,2.5,0.2,145,4.976733742420574
903,178,2017-NOV-weekend,Amsterdam,Hotel,5.0,4.3,0.1,392,5.971261839790462
905,178,2017-NOV-weekday,Amsterdam,Hotel,5.0,4.3,0.1,259,5.556828061699537
906,178,2017-DEC-holiday,Amsterdam,Hotel,5.0,4.3,0.1,229,5.43372200355424
908,179,2017-DEC-holiday,Amsterdam,Hotel,4.0,4.0,0.1,208,5.337538079701318
910,179,2017-NOV-weekend,Amsterdam,Hotel,4.0,4.0,0.1,354,5.869296913133774
914,179,2017-NOV-weekday,Amsterdam,Hotel,4.0,4.0,0.1,243,5.493061443340548
915,179,2018-JUNE-weekend,Amsterdam,Hotel,4.0,4.0,0.1,365,5.8998973535824915
917,180,2017-DEC-holiday,Amsterdam,Hotel,4.0,4.3,0.1,218,5.384495062789089
921,180,2017-NOV-weekday,Amsterdam,Hotel,4.0,4.3,0.1,197,5.2832037287379885
923,181,2017-DEC-holiday,Amsterdam,Hotel,2.0,3.5,0.1,203,5.313205979041787
925,181,2017-NOV-weekday,Amsterdam,Hotel,2.0,3.5,0.1,209,5.342334251964811
926,182,2017-NOV-weekday,Amsterdam,Hotel,3.5,3.4,0.1,162,5.087596335232384
928,183,2017-DEC-holiday,Amsterdam,Hotel,3.0,3.9,0.1,190,5.247024072160486
930,185,2017-NOV-weekday,Amsterdam,Hotel,2.5,2.7,0.4,87,4.465908118654584
931,185,2017-DEC-holiday,Amsterdam,Hotel,2.5,2.7,0.4,197,5.2832037287379885
935,187,2017-DEC-holiday,Amsterdam,Hotel,4.0,4.5,0.2,278,5.627621113690637
936,188,2017-DEC-holiday,Amsterdam,Hotel,3.0,4.0,0.1,192,5.2574953720277815
939,188,2017-NOV-weekday,Amsterdam,Hotel,3.0,4.0,0.1,169,5.1298987149230735
940,189,2017-NOV-weekday,Amsterdam,Hotel,1.0,3.7,0.1,175,5.1647859739235145
942,189,2017-DEC-holiday,Amsterdam,Hotel,1.0,3.7,0.1,175,5.1647859739235145
943,190,2017-DEC-holiday,Amsterdam,Hotel,4.0,4.0,0.1,197,5.2832037287379885
945,190,2017-NOV-weekday,Amsterdam,Hotel,4.0,4.0,0.1,207,5.332718793265369
947,191,2017-NOV-weekday,Amsterdam,Hotel,3.0,3.7,0.2,156,5.049856007249537
948,191,2017-DEC-holiday,Amsterdam,Hotel,3.0,3.7,0.2,203,5.313205979041787
950,192,2018-JUNE-weekend,Amsterdam,Hotel,5.0,4.8,0.5,430,6.063785208687608
952,192,2017-DEC-holiday,Amsterdam,Hotel,5.0,4.8,0.5,363,5.8944028342648505
953,192,2017-NOV-weekday,Amsterdam,Hotel,5.0,4.8,0.5,374,5.924255797414532
954,192,2017-NOV-weekend,Amsterdam,Hotel,5.0,4.8,0.5,424,6.049733455231958
966,194,2017-DEC-holiday,Amsterdam,Hotel,1.0,3.0,0.3,139,4.9344739331306915
967,194,2018-JUNE-weekend,Amsterdam,Hotel,1.0,3.0,0.3,156,5.049856007249537
968,194,2017-NOV-weekday,Amsterdam,Hotel,1.0,3.0,0.3,139,4.9344739331306915
969,195,2017-NOV-weekday,Amsterdam,Hotel,1.0,3.2,0.2,91,4.51085950651685
970,195,2017-DEC-holiday,Amsterdam,Hotel,1.0,3.2,0.2,197,5.2832037287379885
975,196,2018-JUNE-weekend,Amsterdam,Hotel,5.0,4.6,0.2,469,6.150602768446279
976,196,2017-NOV-weekday,Amsterdam,Hotel,5.0,4.6,0.2,379,5.937536205082426
977,196,2017-DEC-holiday,Amsterdam,Hotel,5.0,4.6,0.2,424,6.049733455231958
978,196,2017-NOV-weekend,Amsterdam,Hotel,5.0,4.6,0.2,424,6.049733455231958
980,197,2018-JUNE-weekend,Amsterdam,Hotel,5.0,4.8,0.2,898,6.8001700683022
984,197,2017-NOV-weekend,Amsterdam,Hotel,5.0,4.8,0.2,898,6.8001700683022
987,197,2017-NOV-weekday,Amsterdam,Hotel,5.0,4.8,0.2,804,6.6895992691789665
988,197,2017-DEC-holiday,Amsterdam,Hotel,5.0,4.8,0.2,898,6.8001700683022
992,199,2017-NOV-weekday,Amsterdam,Apartment,3.5,3.5,0.7,175,5.1647859739235145
994,200,2017-NOV-weekend,Amsterdam,Apartment,4.0,3.5,0.7,263,5.572154032177765
995,200,2017-NOV-weekday,Amsterdam,Apartment,4.0,3.5,0.7,194,5.267858159063328
998,201,2017-NOV-weekday,Amsterdam,Hotel,5.0,4.3,0.5,228,5.429345628954441
1000,201,2017-NOV-weekend,Amsterdam,Hotel,5.0,4.3,0.5,561,6.329720905522696
1004,201,2018-JUNE-weekend,Amsterdam,Hotel,5.0,4.3,0.5,349,5.855071922202427
1006,201,2017-DEC-holiday,Amsterdam,Hotel,5.0,4.3,0.5,238,5.472270673671475
1007,202,2017-NOV-weekday,Amsterdam,Hotel,3.0,3.5,0.4,139,4.9344739331306915
1013,203,2017-NOV-weekday,Amsterdam,Hotel,3.0,3.7,0.5,134,4.897839799950911
1014,204,2017-NOV-weekday,Amsterdam,Hotel,3.0,3.9,0.5,149,5.003946305945459
1015,204,2017-NOV-weekend,Amsterdam,Hotel,3.0,3.9,0.5,280,5.634789603169249
1020,204,2018-JUNE-weekend,Amsterdam,Hotel,3.0,3.9,0.5,280,5.634789603169249
1021,204,2017-DEC-holiday,Amsterdam,Hotel,3.0,3.9,0.5,145,4.976733742420574
1022,205,2017-NOV-weekday,Amsterdam,Hotel,3.0,3.7,0.6,133,4.890349128221754
1023,205,2018-JUNE-weekend,Amsterdam,Hotel,3.0,3.7,0.6,199,5.293304824724492
1024,205,2017-DEC-holiday,Amsterdam,Hotel,3.0,3.7,0.6,133,4.890349128221754
1025,206,2017-DEC-holiday,Amsterdam,Hotel,4.0,4.3,0.6,239,5.476463551931511
1026,206,2017-NOV-weekday,Amsterdam,Hotel,4.0,4.3,0.6,203,5.313205979041787
1028,207,2017-NOV-weekday,Amsterdam,Hotel,3.0,3.9,0.6,142,4.955827057601261
1029,207,2017-DEC-holiday,Amsterdam,Hotel,3.0,3.9,0.6,129,4.859812404361672
1032,208,2017-DEC-holiday,Amsterdam,Hotel,3.0,3.2,0.2,166,5.111987788356544
1033,208,2017-NOV-weekday,Amsterdam,Hotel,3.0,3.2,0.2,113,4.727387818712341
1034,209,2017-DEC-holiday,Amsterdam,Hotel,3.0,4.0,0.2,202,5.308267697401205
1035,209,2017-NOV-weekday,Amsterdam,Hotel,3.0,4.0,0.2,167,5.117993812416755
1036,210,2017-NOV-weekend,Amsterdam,Hotel,4.0,4.4,0.3,347,5.849324779946859
1037,210,2017-NOV-weekday,Amsterdam,Hotel,4.0,4.4,0.3,254,5.537334267018537
1038,210,2017-DEC-holiday,Amsterdam,Hotel,4.0,4.4,0.3,265,5.579729825986222
1041,210,2018-JUNE-weekend,Amsterdam,Hotel,4.0,4.4,0.3,344,5.840641657373398
1044,211,2018-JUNE-weekend,Amsterdam,Hotel,5.0,4.1,0.1,371,5.916202062607435
1047,211,2017-DEC-holiday,Amsterdam,Hotel,5.0,4.1,0.1,290,5.66988092298052
1048,211,2017-NOV-weekend,Amsterdam,Hotel,5.0,4.1,0.1,359,5.883322388488279
1049,211,2017-NOV-weekday,Amsterdam,Hotel,5.0,4.1,0.1,292,5.676753802268282
1054,212,2017-DEC-holiday,Amsterdam,Hotel,3.0,3.7,0.5,149,5.003946305945459
1055,212,2017-NOV-weekday,Amsterdam,Hotel,3.0,3.7,0.5,138,4.927253685157205
1056,213,2018-JUNE-weekend,Amsterdam,Hotel,4.0,,0.7,232,5.44673737166631
1062,213,2017-DEC-holiday,Amsterdam,Hotel,4.0,,0.7,167,5.117993812416755
1069,218,2017-NOV-weekday,Amsterdam,Hotel,2.5,2.5,0.3,93,4.532599493153256
1070,218,2017-DEC-holiday,Amsterdam,Hotel,2.5,2.5,0.3,281,5.638354669333745
1071,219,2017-DEC-holiday,Amsterdam,Hotel,4.0,4.5,1.3,184,5.214935757608986
1074,219,2017-NOV-weekend,Amsterdam,Hotel,4.0,4.5,1.3,264,5.575949103146316
1076,219,2017-NOV-weekday,Amsterdam,Hotel,4.0,4.5,1.3,262,5.568344503761097
1077,220,2017-NOV-weekday,Amsterdam,Hotel,2.5,3.0,1.2,114,4.736198448394496
1080,221,2018-JUNE-weekend,Amsterdam,Hotel,3.0,3.5,1.3,204,5.318119993844216
1085,221,2017-NOV-weekend,Amsterdam,Hotel,3.0,3.5,1.3,264,5.575949103146316
1086,221,2017-DEC-holiday,Amsterdam,Hotel,3.0,3.5,1.3,94,4.543294782270004
1089,221,2017-NOV-weekday,Amsterdam,Hotel,3.0,3.5,1.3,97,4.574710978503383
1090,222,2017-NOV-weekday,Amsterdam,Hotel,4.0,3.0,1.6,124,4.820281565605037
1091,222,2017-DEC-holiday,Amsterdam,Hotel,4.0,3.0,1.6,140,4.941642422609304
1096,223,2017-NOV-weekend,Amsterdam,Hotel,5.0,4.5,1.7,308,5.730099782973574
1097,223,2018-JUNE-weekend,Amsterdam,Hotel,5.0,4.5,1.7,360,5.886104031450156
1099,223,2017-DEC-holiday,Amsterdam,Hotel,5.0,4.5,1.7,202,5.308267697401205
1101,223,2017-NOV-weekday,Amsterdam,Hotel,5.0,4.5,1.7,261,5.564520407322694
1103,224,2017-DEC-holiday,Amsterdam,Hotel,2.0,3.2,1.1,95,4.553876891600541
1106,224,2017-NOV-weekday,Amsterdam,Hotel,2.0,3.2,1.1,83,4.418840607796598
1109,225,2017-DEC-holiday,Amsterdam,Hotel,2.0,3.2,1.1,95,4.553876891600541
1112,226,2018-JUNE-weekend,Amsterdam,Hotel,4.0,4.1,1.5,412,6.021023349349527
1113,226,2017-NOV-weekend,Amsterdam,Hotel,4.0,4.1,1.5,271,5.602118820879701
1116,226,2017-DEC-holiday,Amsterdam,Hotel,4.0,4.1,1.5,178,5.181783550292085
1119,228,2017-NOV-weekday,Amsterdam,Hotel,3.0,3.5,1.3,83,4.418840607796598
1120,228,2017-DEC-holiday,Amsterdam,Hotel,3.0,3.5,1.3,88,4.477336814478207
1121,229,2017-DEC-holiday,Amsterdam,Hotel,2.0,2.0,1.4,92,4.5217885770490405
1123,229,2017-NOV-weekday,Amsterdam,Hotel,2.0,2.0,1.4,78,4.356708826689592
1124,230,2017-DEC-holiday,Amsterdam,Hotel,3.0,3.7,1.1,155,5.043425116919247
1125,230,2017-NOV-weekend,Amsterdam,Hotel,3.0,3.7,1.1,218,5.384495062789089
1128,230,2017-NOV-weekday,Amsterdam,Hotel,3.0,3.7,1.1,134,4.897839799950911
1129,230,2018-JUNE-weekend,Amsterdam,Hotel,3.0,3.7,1.1,218,5.384495062789089
1131,231,2017-NOV-weekday,Amsterdam,Hotel,3.0,3.7,1.1,176,5.170483995038151
1133,231,2018-JUNE-weekend,Amsterdam,Hotel,3.0,3.7,1.1,197,5.2832037287379885
1135,231,2017-NOV-weekend,Amsterdam,Hotel,3.0,3.7,1.1,260,5.560681631015528
1137,231,2017-DEC-holiday,Amsterdam,Hotel,3.0,3.7,1.1,176,5.170483995038151
1139,232,2017-NOV-weekday,Amsterdam,Hotel,1.0,3.7,1.4,110,4.700480365792417
1141,234,2017-NOV-weekday,Amsterdam,Hotel,2.0,3.4,1.4,73,4.290459441148391
1143,234,2017-DEC-holiday,Amsterdam,Hotel,2.0,3.4,1.4,85,4.442651256490317
1155,237,2017-NOV-weekday,Amsterdam,Apartment,4.0,4.3,0.8,248,5.5134287461649825
1157,237,2017-DEC-holiday,Amsterdam,Apartment,4.0,4.3,0.8,428,6.059123195581797
1160,238,2018-JUNE-weekend,Amsterdam,Apartment,4.0,1.7,0.6,515,6.244166900663736
1164,240,2017-DEC-holiday,Amsterdam,Hotel,2.0,3.5,0.7,127,4.844187086458591
1168,240,2017-NOV-weekday,Amsterdam,Hotel,2.0,3.5,0.7,153,5.030437921392435
1170,241,2017-DEC-holiday,Amsterdam,Hotel,3.0,4.1,0.5,168,5.123963979403259
1171,241,2017-NOV-weekday,Amsterdam,Hotel,3.0,4.1,0.5,168,5.123963979403259
1172,241,2017-NOV-weekend,Amsterdam,Hotel,3.0,4.1,0.5,284,5.648974238161206
1175,242,2017-NOV-weekday,Amsterdam,Hotel,1.0,2.9,0.5,126,4.836281906951478
1177,242,2017-NOV-weekend,Amsterdam,Hotel,1.0,2.9,0.5,265,5.579729825986222
1181,242,2017-DEC-holiday,Amsterdam,Hotel,1.0,2.9,0.5,122,4.804021044733257
1183,242,2018-JUNE-weekend,Amsterdam,Hotel,1.0,2.9,0.5,257,5.54907608489522
1184,243,2017-NOV-weekday,Amsterdam,Hotel,4.0,4.5,0.7,187,5.231108616854587
1186,243,2017-DEC-holiday,Amsterdam,Hotel,4.0,4.5,0.7,187,5.231108616854587
1281,257,2017-NOV-weekday,Amsterdam,Hotel,3.0,4.6,0.5,177,5.176149732573829
1282,258,2017-NOV-weekday,Amsterdam,Apartment,3.5,3.5,0.9,166,5.111987788356544
1283,258,2017-DEC-holiday,Amsterdam,Apartment,3.5,3.5,0.9,306,5.723585101952381
1285,260,2017-NOV-weekday,Amsterdam,Hotel,3.0,4.1,0.7,130,4.867534450455582
1288,261,2017-NOV-weekday,Amsterdam,Hotel,3.5,4.6,0.6,161,5.081404364984463
1289,261,2017-DEC-holiday,Amsterdam,Hotel,3.5,4.6,0.6,172,5.147494476813453
1292,264,2017-DEC-holiday,Amsterdam,Hotel,3.5,4.5,0.7,293,5.680172609017068
1293,264,2017-NOV-weekday,Amsterdam,Hotel,3.5,4.5,0.7,234,5.455321115357702
1297,267,2017-DEC-holiday,Amsterdam,Apartment,4.5,3.2,1.0,426,6.054439346269371
1298,267,2017-NOV-weekday,Amsterdam,Apartment,4.5,3.2,1.0,439,6.0844994130751715
1303,268,2017-NOV-weekday,Amsterdam,Apartment,4.0,4.4,1.1,172,5.147494476813453
1305,268,2017-DEC-holiday,Amsterdam,Apartment,4.0,4.4,1.1,228,5.429345628954441
1306,268,2017-NOV-weekend,Amsterdam,Apartment,4.0,4.4,1.1,325,5.783825182329737
1316,270,2017-NOV-weekday,Amsterdam,Hotel,4.0,3.5,1.2,102,4.624972813284271
1317,270,2017-DEC-holiday,Amsterdam,Hotel,4.0,3.5,1.2,114,4.736198448394496
1319,271,2017-DEC-holiday,Amsterdam,Hotel,2.0,2.5,1.3,95,4.553876891600541
1321,271,2017-NOV-weekday,Amsterdam,Hotel,2.0,2.5,1.3,87,4.465908118654584
1322,272,2017-NOV-weekday,Amsterdam,Hotel,3.0,4.3,1.5,94,4.543294782270004
1324,272,2017-DEC-holiday,Amsterdam,Hotel,3.0,4.3,1.5,130,4.867534450455582
1327,273,2017-NOV-weekday,Amsterdam,Hotel,3.0,3.7,1.6,93,4.532599493153256
1328,273,2017-DEC-holiday,Amsterdam,Hotel,3.0,3.7,1.6,142,4.955827057601261
1329,273,2017-NOV-weekend,Amsterdam,Hotel,3.0,3.7,1.6,186,5.225746673713202
1332,274,2017-NOV-weekday,Amsterdam,Hotel,3.0,3.7,1.4,96,4.564348191467836
1334,274,2017-NOV-weekend,Amsterdam,Hotel,3.0,3.7,1.4,226,5.420534999272286
1335,274,2017-DEC-holiday,Amsterdam,Hotel,3.0,3.7,1.4,150,5.0106352940962555
1341,275,2017-DEC-holiday,Amsterdam,Hotel,3.0,4.1,1.4,157,5.056245805348308
1342,275,2017-NOV-weekday,Amsterdam,Hotel,3.0,4.1,1.4,125,4.8283137373023015
1343,276,2017-DEC-holiday,Amsterdam,Hotel,3.5,4.3,1.0,158,5.062595033026967
1344,276,2017-NOV-weekday,Amsterdam,Hotel,3.5,4.3,1.0,137,4.919980925828125
1347,277,2017-NOV-weekday,Amsterdam,Hotel,2.0,3.0,1.0,148,4.997212273764115
1348,277,2017-DEC-holiday,Amsterdam,Hotel,2.0,3.0,1.0,99,4.59511985013459
1349,278,2017-NOV-weekday,Amsterdam,Hotel,1.0,3.0,0.9,104,4.6443908991413725
1350,278,2017-DEC-holiday,Amsterdam,Hotel,1.0,3.0,0.9,153,5.030437921392435
1352,279,2017-DEC-holiday,Amsterdam,Hotel,2.0,3.2,1.3,127,4.844187086458591
1354,279,2017-NOV-weekday,Amsterdam,Hotel,2.0,3.2,1.3,81,4.394449154672439
1356,279,2017-NOV-weekend,Amsterdam,Hotel,2.0,3.2,1.3,226,5.420534999272286
1358,280,2017-NOV-weekend,Amsterdam,Apartment,3.0,3.9,1.3,272,5.605802066295998
1366,282,2017-NOV-weekday,Amsterdam,Hotel,4.0,4.0,1.2,160,5.075173815233827
1367,282,2017-DEC-holiday,Amsterdam,Hotel,4.0,4.0,1.2,172,5.147494476813453
1369,282,2017-NOV-weekend,Amsterdam,Hotel,4.0,4.0,1.2,213,5.3612921657094255
1370,283,2017-NOV-weekday,Amsterdam,Hotel,3.0,4.1,1.0,132,4.882801922586371
1371,284,2017-NOV-weekday,Amsterdam,Hotel,1.0,3.7,1.0,110,4.700480365792417
1373,285,2017-NOV-weekday,Amsterdam,Hotel,3.0,4.5,1.1,150,5.0106352940962555
1374,286,2017-NOV-weekday,Amsterdam,Hotel,4.0,4.3,1.0,172,5.147494476813453
1376,286,2017-NOV-weekend,Amsterdam,Hotel,4.0,4.3,1.0,265,5.579729825986222
