,hotel_id,city,distance,stars,rating,country,city_actual,rating_reviewcount,center1label,center2label,neighbourhood,ratingta,ratingta_count,distance_alter,accommodation_type
174,175,Amsterdam,0.2,3.0,3.4,Netherlands,Amsterdam,10.0,City centre,Montelbaanstoren,Dam Square - Central Station,3.0,1640.0,0.4,Hotel
175,176,Amsterdam,0.2,1.0,2.5,Netherlands,Amsterdam,75.0,City centre,Montelbaanstoren,Dam Square - Central Station,2.5,338.0,0.4,Hotel
176,177,Amsterdam,0.2,1.5,2.7,Netherlands,Amsterdam,72.0,City centre,Montelbaanstoren,Dam Square - Central Station,2.5,642.0,0.4,Hostel
177,178,Amsterdam,0.1,5.0,4.3,Netherlands,Amsterdam,180.0,City centre,Montelbaanstoren,Dam Square - Central Station,4.0,1699.0,0.5,Hotel
178,179,Amsterdam,0.1,4.0,4.0,Netherlands,Amsterdam,454.0,City centre,Montelbaanstoren,Dam Square - Central Station,4.0,981.0,0.5,Hotel
179,180,Amsterdam,0.1,4.0,4.3,Netherlands,Amsterdam,619.0,City centre,Montelbaanstoren,Dam Square - Central Station,4.5,683.0,0.5,Hotel
180,181,Amsterdam,0.1,2.0,3.5,Netherlands,Amsterdam,158.0,City centre,Montelbaanstoren,Dam Square - Central Station,3.5,485.0,0.5,Hotel
181,182,Amsterdam,0.1,3.5,3.4,Netherlands,Amsterdam,54.0,City centre,Montelbaanstoren,Dam Square - Central Station,3.5,811.0,0.5,Hotel
182,183,Amsterdam,0.1,3.0,3.9,Netherlands,Amsterdam,374.0,City centre,Montelbaanstoren,Dam Square - Central Station,4.0,844.0,0.6,Hotel
183,184,Amsterdam,0.4,3.0,4.5,Netherlands,Amsterdam,10.0,City centre,Montelbaanstoren,Dam Square - Central Station,4.0,14.0,0.4,Bed and breakfast
184,185,Amsterdam,0.4,2.5,2.7,Netherlands,Amsterdam,560.0,City centre,Montelbaanstoren,Dam Square - Central Station,2.5,428.0,0.4,Hotel
185,186,Amsterdam,0.2,3.5,5.0,Netherlands,Amsterdam,2.0,City centre,Montelbaanstoren,Dam Square - Central Station,5.0,3.0,0.5,Apartment
186,187,Amsterdam,0.2,4.0,4.5,Netherlands,Amsterdam,11.0,City centre,Montelbaanstoren,Dam Square - Central Station,4.5,1023.0,0.5,Hotel
187,188,Amsterdam,0.1,3.0,4.0,Netherlands,Amsterdam,1130.0,City centre,Montelbaanstoren,Dam Square - Central Station,4.0,2429.0,0.5,Hotel
188,189,Amsterdam,0.1,1.0,3.7,Netherlands,Amsterdam,43.0,City centre,Montelbaanstoren,Dam Square - Central Station,4.0,428.0,0.6,Hotel
189,190,Amsterdam,0.1,4.0,4.0,Netherlands,Amsterdam,666.0,City centre,Montelbaanstoren,Dam Square - Central Station,4.0,1911.0,0.6,Hotel
190,191,Amsterdam,0.2,3.0,3.7,Netherlands,Amsterdam,236.0,City centre,Montelbaanstoren,Dam Square - Central Station,4.0,1048.0,0.7,Hotel
191,192,Amsterdam,0.5,5.0,4.8,Netherlands,Amsterdam,240.0,City centre,Montelbaanstoren,Dam Square - Central Station,5.0,259.0,0.2,Hotel
192,193,Amsterdam,0.2,2.0,3.2,Netherlands,Amsterdam,109.0,City centre,Montelbaanstoren,Dam Square - Central Station,3.0,453.0,0.3,Hostel
193,194,Amsterdam,0.3,1.0,3.0,Netherlands,Amsterdam,151.0,City centre,Montelbaanstoren,Dam Square - Central Station,3.5,297.0,0.3,Hotel
194,195,Amsterdam,0.2,1.0,3.2,Netherlands,Amsterdam,128.0,City centre,Montelbaanstoren,Dam Square - Central Station,3.5,239.0,0.3,Hotel
195,196,Amsterdam,0.2,5.0,4.6,Netherlands,Amsterdam,264.0,City centre,Montelbaanstoren,Dam Square - Central Station,4.5,2660.0,0.4,Hotel
196,197,Amsterdam,0.2,5.0,4.8,Netherlands,Amsterdam,4.0,City centre,Montelbaanstoren,Dam Square - Central Station,4.5,2660.0,0.4,Hotel
197,198,Amsterdam,0.1,3.0,3.9,Netherlands,Amsterdam,32.0,City centre,Montelbaanstoren,Dam Square - Central Station,4.5,114.0,0.5,Bed and breakfast
198,199,Amsterdam,0.7,3.5,3.5,Netherlands,Amsterdam,74.0,City centre,Montelbaanstoren,Dam Square - Central Station,3.0,76.0,0.2,Apartment
199,200,Amsterdam,0.7,4.0,3.5,Netherlands,Amsterdam,37.0,City centre,Montelbaanstoren,Dam Square - Central Station,4.5,34.0,0.2,Apartment
200,201,Amsterdam,0.5,5.0,4.3,Netherlands,Amsterdam,1202.0,City centre,Montelbaanstoren,Dam Square - Central Station,4.5,3968.0,0.2,Hotel
201,202,Amsterdam,0.4,3.0,3.5,Netherlands,Amsterdam,101.0,City centre,Montelbaanstoren,Dam Square - Central Station,3.5,524.0,0.6,Hotel
202,203,Amsterdam,0.5,3.0,3.7,Netherlands,Amsterdam,205.0,City centre,Montelbaanstoren,Dam Square - Central Station,4.0,219.0,0.2,Hotel
203,204,Amsterdam,0.5,3.0,3.9,Netherlands,Amsterdam,326.0,City centre,Montelbaanstoren,Dam Square - Central Station,3.5,252.0,0.1,Hotel
204,205,Amsterdam,0.6,3.0,3.7,Netherlands,Amsterdam,199.0,City centre,Montelbaanstoren,Dam Square - Central Station,3.5,603.0,0.1,Hotel
205,206,Amsterdam,0.6,4.0,4.3,Netherlands,Amsterdam,13.0,City centre,Montelbaanstoren,Dam Square - Central Station,4.5,31.0,0.1,Hotel
206,207,Amsterdam,0.6,3.0,3.9,Netherlands,Amsterdam,241.0,City centre,Montelbaanstoren,Dam Square - Central Station,3.5,249.0,0.1,Hotel
207,208,Amsterdam,0.2,3.0,3.2,Netherlands,Amsterdam,317.0,City centre,Montelbaanstoren,Dam Square - Central Station,3.0,577.0,0.6,Hotel
208,209,Amsterdam,0.2,3.0,4.0,Netherlands,Amsterdam,7.0,City centre,Montelbaanstoren,Dam Square - Central Station,3.5,505.0,0.5,Hotel
209,210,Amsterdam,0.3,4.0,4.4,Netherlands,Amsterdam,614.0,City centre,Montelbaanstoren,Dam Square - Central Station,4.5,3347.0,0.4,Hotel
210,211,Amsterdam,0.1,5.0,4.1,Netherlands,Amsterdam,116.0,City centre,Montelbaanstoren,Dam Square - Central Station,,,0.7,Hotel
211,212,Amsterdam,0.5,3.0,3.7,Netherlands,Amsterdam,724.0,City centre,Montelbaanstoren,Dam Square - Central Station,4.0,5202.0,0.6,Hotel
212,213,Amsterdam,0.7,4.0,,Netherlands,Amsterdam,,City centre,Montelbaanstoren,Dam Square - Central Station,,,0.2,Hotel
213,214,Amsterdam,0.3,3.5,2.4,Netherlands,Amsterdam,10.0,City centre,Montelbaanstoren,Dam Square - Central Station,,,0.3,Apartment
214,215,Amsterdam,0.7,4.0,4.6,Netherlands,Amsterdam,3.0,City centre,Montelbaanstoren,Dam Square - Central Station,,,0.4,Apartment
215,216,Amsterdam,0.3,3.0,4.1,Netherlands,Amsterdam,11.0,City centre,Montelbaanstoren,Dam Square - Central Station,4.0,4.0,0.3,Apartment
216,217,Amsterdam,0.2,2.0,3.7,Netherlands,Amsterdam,120.0,City centre,Montelbaanstoren,Dam Square - Central Station,4.0,1293.0,0.4,Hostel
217,218,Amsterdam,0.3,2.5,2.5,Netherlands,Amsterdam,82.0,City centre,Montelbaanstoren,Dam Square - Central Station,3.0,676.0,0.3,Hotel
218,219,Amsterdam,1.3,4.0,4.5,Netherlands,Amsterdam,273.0,City centre,Montelbaanstoren,De Pijp,4.5,1382.0,1.4,Hotel
219,220,Amsterdam,1.2,2.5,3.0,Netherlands,Amsterdam,7.0,City centre,Montelbaanstoren,De Pijp,3.5,118.0,1.0,Hotel
220,221,Amsterdam,1.3,3.0,3.5,Netherlands,Amsterdam,127.0,City centre,Montelbaanstoren,De Pijp,3.5,408.0,1.2,Hotel
221,222,Amsterdam,1.6,4.0,3.0,Netherlands,Amsterdam,117.0,City centre,Montelbaanstoren,De Pijp,3.0,340.0,1.7,Hotel
222,223,Amsterdam,1.7,5.0,4.5,Netherlands,Amsterdam,590.0,City centre,Montelbaanstoren,De Pijp,4.5,2545.0,1.7,Hotel
223,224,Amsterdam,1.1,2.0,3.2,Netherlands,Amsterdam,78.0,City centre,Montelbaanstoren,De Pijp,3.0,111.0,1.0,Hotel
224,225,Amsterdam,1.1,2.0,3.2,Netherlands,Amsterdam,65.0,City centre,Montelbaanstoren,De Pijp,3.0,265.0,1.0,Hotel
225,226,Amsterdam,1.5,4.0,4.1,Netherlands,Amsterdam,119.0,City centre,Montelbaanstoren,De Pijp,4.0,637.0,1.6,Hotel
226,227,Amsterdam,1.3,3.0,3.5,Netherlands,Amsterdam,112.0,City centre,Montelbaanstoren,De Pijp,3.5,580.0,1.3,Hotel
227,228,Amsterdam,1.3,3.0,3.5,Netherlands,Amsterdam,48.0,City centre,Montelbaanstoren,De Pijp,3.0,73.0,1.3,Hotel
228,229,Amsterdam,1.4,2.0,2.0,Netherlands,Amsterdam,45.0,City centre,Montelbaanstoren,De Pijp,2.5,250.0,1.4,Hotel
229,230,Amsterdam,1.1,3.0,3.7,Netherlands,Amsterdam,191.0,City centre,Montelbaanstoren,De Pijp,3.5,541.0,1.0,Hotel
230,231,Amsterdam,1.1,3.0,3.7,Netherlands,Amsterdam,222.0,City centre,Montelbaanstoren,De Pijp,3.5,940.0,1.0,Hotel
231,232,Amsterdam,1.4,1.0,3.7,Netherlands,Amsterdam,62.0,City centre,Montelbaanstoren,De Pijp,4.0,231.0,1.5,Hotel
232,233,Amsterdam,1.5,3.5,4.6,Netherlands,Amsterdam,60.0,City centre,Montelbaanstoren,De Pijp,5.0,117.0,1.6,Bed and breakfast
233,234,Amsterdam,1.4,2.0,3.4,Netherlands,Amsterdam,258.0,City centre,Montelbaanstoren,De Pijp,3.5,1094.0,1.5,Hotel
234,235,Amsterdam,1.1,3.5,4.0,Netherlands,Amsterdam,61.0,City centre,Montelbaanstoren,De Pijp,4.0,42.0,1.0,Bed and breakfast
235,236,Amsterdam,4.1,1.5,3.9,Netherlands,Diemen,11.0,City centre,Montelbaanstoren,Diemen,4.0,20.0,3.8,Hostel
236,237,Amsterdam,0.8,4.0,4.3,Netherlands,Amsterdam,167.0,City centre,Montelbaanstoren,Haarlemmerbuurt,,,1.1,Apartment
237,238,Amsterdam,0.6,4.0,1.7,Netherlands,Amsterdam,3.0,City centre,Montelbaanstoren,Haarlemmerbuurt,,,1.0,Apartment
238,239,Amsterdam,0.5,3.0,4.5,Netherlands,Amsterdam,105.0,City centre,Montelbaanstoren,Haarlemmerbuurt,5.0,925.0,0.8,Bed and breakfast
239,240,Amsterdam,0.7,2.0,3.5,Netherlands,Amsterdam,143.0,City centre,Montelbaanstoren,Haarlemmerbuurt,3.5,137.0,1.1,Hotel
240,241,Amsterdam,0.5,3.0,4.1,Netherlands,Amsterdam,146.0,City centre,Montelbaanstoren,Haarlemmerbuurt,4.0,91.0,0.9,Hotel
241,242,Amsterdam,0.5,1.0,2.9,Netherlands,Amsterdam,365.0,City centre,Montelbaanstoren,Haarlemmerbuurt,3.0,661.0,0.8,Hotel
242,243,Amsterdam,0.7,4.0,4.5,Netherlands,Amsterdam,1201.0,City centre,Montelbaanstoren,Haarlemmerbuurt,4.5,3254.0,1.0,Hotel
243,244,Amsterdam,0.5,4.0,3.4,Netherlands,Amsterdam,22.0,City centre,Montelbaanstoren,Haarlemmerbuurt,,,0.8,Apartment
244,245,Amsterdam,5.8,2.0,3.5,Netherlands,Halfweg,95.0,City centre,Montelbaanstoren,Halfweg,3.5,21.0,6.4,Hotel
245,246,Amsterdam,10.0,3.0,3.7,Netherlands,Hoofddorp,327.0,City centre,Montelbaanstoren,Hoofddorp,3.5,365.0,11.0,Hotel
246,247,Amsterdam,9.5,3.0,4.3,Netherlands,Hoofddorp,370.0,City centre,Montelbaanstoren,Hoofddorp,4.0,707.0,9.9,Hotel
247,248,Amsterdam,9.6,4.0,3.7,Netherlands,Hoofddorp,90.0,City centre,Montelbaanstoren,Hoofddorp,3.5,147.0,10.0,Hotel
248,249,Amsterdam,9.1,4.0,4.0,Netherlands,Hoofddorp,401.0,City centre,Montelbaanstoren,Hoofddorp,4.0,1860.0,9.5,Hotel
249,250,Amsterdam,9.6,3.0,4.3,Netherlands,Hoofddorp,642.0,City centre,Montelbaanstoren,Hoofddorp,4.0,1216.0,10.0,Hotel
250,251,Amsterdam,9.4,4.0,4.0,Netherlands,Hoofddorp,421.0,City centre,Montelbaanstoren,Hoofddorp,4.0,1491.0,9.8,Hotel
251,252,Amsterdam,12.0,4.0,4.1,Netherlands,Hoofddorp,1494.0,City centre,Montelbaanstoren,Hoofddorp,4.0,3518.0,12.0,Hotel
252,253,Amsterdam,9.3,4.0,4.5,Netherlands,Hoofddorp,1886.0,City centre,Montelbaanstoren,Hoofddorp,4.5,1676.0,9.7,Hotel
253,254,Amsterdam,9.9,4.0,4.5,Netherlands,Hoofddorp,235.0,City centre,Montelbaanstoren,Hoofddorp,4.5,697.0,10.0,Hotel
254,255,Amsterdam,9.1,4.0,3.5,Netherlands,Hoofddorp,1257.0,City centre,Montelbaanstoren,Hoofddorp,3.0,1123.0,9.5,Hotel
255,256,Amsterdam,9.1,4.0,4.0,Netherlands,Hoofddorp,1783.0,City centre,Montelbaanstoren,Hoofddorp,3.5,705.0,9.5,Hotel
256,257,Amsterdam,0.5,3.0,4.6,Netherlands,Amsterdam,151.0,City centre,Montelbaanstoren,Jordaan,4.5,266.0,1.1,Hotel
257,258,Amsterdam,0.9,3.5,3.5,Netherlands,Amsterdam,2.0,City centre,Montelbaanstoren,Jordaan,,,1.4,Apartment
258,259,Amsterdam,0.6,3.0,2.0,Netherlands,Amsterdam,1.0,City centre,Montelbaanstoren,Jordaan,,,1.1,Apartment
259,260,Amsterdam,0.7,3.0,4.1,Netherlands,Amsterdam,171.0,City centre,Montelbaanstoren,Jordaan,4.0,347.0,1.2,Hotel
260,261,Amsterdam,0.6,3.5,4.6,Netherlands,Amsterdam,83.0,City centre,Montelbaanstoren,Jordaan,4.5,69.0,1.0,Hotel
261,262,Amsterdam,0.5,2.5,3.5,Netherlands,Amsterdam,2.0,City centre,Montelbaanstoren,Jordaan,5.0,2.0,1.0,Apartment
262,263,Amsterdam,0.7,3.0,,Netherlands,Amsterdam,,City centre,Montelbaanstoren,Jordaan,4.5,64.0,1.2,Bed and breakfast
263,264,Amsterdam,0.7,3.5,4.5,Netherlands,Amsterdam,20.0,City centre,Montelbaanstoren,Jordaan,4.5,101.0,1.3,Hotel
264,265,Amsterdam,0.5,3.0,4.3,Netherlands,Amsterdam,30.0,City centre,Montelbaanstoren,Jordaan,,,1.1,Apartment
265,266,Amsterdam,0.5,4.0,3.9,Netherlands,Amsterdam,7.0,City centre,Montelbaanstoren,Jordaan,,,1.0,Apartment
266,267,Amsterdam,1.0,4.5,3.2,Netherlands,Amsterdam,19.0,City centre,Montelbaanstoren,Jordaan,3.0,28.0,1.6,Apartment
267,268,Amsterdam,1.1,4.0,4.4,Netherlands,Amsterdam,192.0,City centre,Montelbaanstoren,Jordaan,4.5,428.0,1.3,Apartment
268,269,Amsterdam,5.6,4.0,4.0,Netherlands,Lijnden,827.0,City centre,Montelbaanstoren,Lijnden,4.0,2316.0,6.1,Hotel
269,270,Amsterdam,1.2,4.0,3.5,Netherlands,Amsterdam,398.0,City centre,Montelbaanstoren,Museum Quarter,3.0,717.0,1.5,Hotel
270,271,Amsterdam,1.3,2.0,2.5,Netherlands,Amsterdam,235.0,City centre,Montelbaanstoren,Museum Quarter,2.0,783.0,1.6,Hotel
271,272,Amsterdam,1.5,3.0,4.3,Netherlands,Amsterdam,197.0,City centre,Montelbaanstoren,Museum Quarter,4.0,175.0,1.7,Hotel
272,273,Amsterdam,1.6,3.0,3.7,Netherlands,Amsterdam,525.0,City centre,Montelbaanstoren,Museum Quarter,3.5,757.0,1.9,Hotel
273,274,Amsterdam,1.4,3.0,3.7,Netherlands,Amsterdam,139.0,City centre,Montelbaanstoren,Museum Quarter,3.5,214.0,1.7,Hotel
274,275,Amsterdam,1.4,3.0,4.1,Netherlands,Amsterdam,213.0,City centre,Montelbaanstoren,Museum Quarter,4.0,959.0,1.7,Hotel
275,276,Amsterdam,1.0,3.5,4.3,Netherlands,Amsterdam,61.0,City centre,Montelbaanstoren,Museum Quarter,4.0,463.0,1.0,Hotel
276,277,Amsterdam,1.0,2.0,3.0,Netherlands,Amsterdam,85.0,City centre,Montelbaanstoren,Museum Quarter,3.0,210.0,1.0,Hotel
277,278,Amsterdam,0.9,1.0,3.0,Netherlands,Amsterdam,26.0,City centre,Montelbaanstoren,Museum Quarter,3.0,209.0,1.0,Hotel
278,279,Amsterdam,1.3,2.0,3.2,Netherlands,Amsterdam,128.0,City centre,Montelbaanstoren,Museum Quarter,3.5,509.0,1.5,Hotel
279,280,Amsterdam,1.3,3.0,3.9,Netherlands,Amsterdam,88.0,City centre,Montelbaanstoren,Museum Quarter,4.0,338.0,1.6,Apartment
280,281,Amsterdam,1.4,2.0,3.0,Netherlands,Amsterdam,49.0,City centre,Montelbaanstoren,Museum Quarter,2.5,301.0,1.6,Hostel
281,282,Amsterdam,1.2,4.0,4.0,Netherlands,Amsterdam,728.0,City centre,Montelbaanstoren,Museum Quarter,4.0,1869.0,1.4,Hotel
282,283,Amsterdam,1.0,3.0,4.1,Netherlands,Amsterdam,331.0,City centre,Montelbaanstoren,Museum Quarter,4.5,1373.0,1.3,Hotel
283,284,Amsterdam,1.0,1.0,3.7,Netherlands,Amsterdam,81.0,City centre,Montelbaanstoren,Museum Quarter,4.0,207.0,1.3,Hotel
284,285,Amsterdam,1.1,3.0,4.5,Netherlands,Amsterdam,222.0,City centre,Montelbaanstoren,Museum Quarter,4.5,1872.0,1.4,Hotel
285,286,Amsterdam,1.0,4.0,4.3,Netherlands,Amsterdam,516.0,City centre,Montelbaanstoren,Museum Quarter,4.0,1070.0,1.3,Hotel
286,287,Amsterdam,1.1,4.0,4.5,Netherlands,Amsterdam,546.0,City centre,Montelbaanstoren,Museum Quarter,4.5,1094.0,1.4,Hotel
287,288,Amsterdam,1.0,3.0,4.0,Netherlands,Amsterdam,359.0,City centre,Montelbaanstoren,Museum Quarter,4.0,1128.0,1.3,Hotel
288,289,Amsterdam,1.3,2.5,4.5,Netherlands,Amsterdam,22.0,City centre,Montelbaanstoren,Museum Quarter,3.0,7.0,1.6,Hotel
289,290,Amsterdam,1.3,1.0,2.7,Netherlands,Amsterdam,43.0,City centre,Montelbaanstoren,Museum Quarter,2.0,232.0,1.6,Hostel
290,291,Amsterdam,0.8,2.0,2.7,Netherlands,Amsterdam,43.0,City centre,Montelbaanstoren,Museum Quarter,3.0,177.0,1.1,Hostel
291,292,Amsterdam,1.2,3.0,4.3,Netherlands,Amsterdam,85.0,City centre,Montelbaanstoren,Museum Quarter,4.0,241.0,1.5,Hotel
292,293,Amsterdam,0.7,2.0,2.7,Netherlands,Amsterdam,120.0,City centre,Montelbaanstoren,Museum Quarter,2.5,598.0,1.2,Hotel
293,294,Amsterdam,0.7,2.0,3.7,Netherlands,Amsterdam,71.0,City centre,Montelbaanstoren,Museum Quarter,4.0,458.0,1.2,Hotel
294,295,Amsterdam,0.8,2.0,3.0,Netherlands,Amsterdam,40.0,City centre,Montelbaanstoren,Museum Quarter,3.0,230.0,1.2,Hotel
295,296,Amsterdam,0.8,3.0,2.9,Netherlands,Amsterdam,438.0,City centre,Montelbaanstoren,Museum Quarter,2.5,937.0,1.2,Hotel
296,297,Amsterdam,0.8,4.0,4.1,Netherlands,Amsterdam,672.0,City centre,Montelbaanstoren,Museum Quarter,4.0,3196.0,1.2,Hotel
297,298,Amsterdam,0.7,1.0,2.5,Netherlands,Amsterdam,21.0,City centre,Montelbaanstoren,Museum Quarter,2.5,237.0,1.0,Hostel
298,299,Amsterdam,0.7,4.0,4.9,Netherlands,Amsterdam,7.0,City centre,Montelbaanstoren,Museum Quarter,2.5,873.0,1.2,Apartment
299,300,Amsterdam,0.7,3.0,3.5,Netherlands,Amsterdam,146.0,City centre,Montelbaanstoren,Museum Quarter,3.0,503.0,1.2,Hotel
300,301,Amsterdam,0.7,1.0,2.0,Netherlands,Amsterdam,62.0,City centre,Montelbaanstoren,Museum Quarter,2.5,873.0,1.2,Hotel
301,302,Amsterdam,0.8,2.0,3.5,Netherlands,Amsterdam,98.0,City centre,Montelbaanstoren,Museum Quarter,4.0,337.0,1.2,Hotel
302,303,Amsterdam,0.8,2.0,4.1,Netherlands,Amsterdam,80.0,City centre,Montelbaanstoren,Museum Quarter,4.5,285.0,1.2,Hotel
303,304,Amsterdam,0.8,2.5,4.3,Netherlands,Amsterdam,173.0,City centre,Montelbaanstoren,Museum Quarter,4.5,1091.0,1.2,Hotel
304,305,Amsterdam,1.4,3.5,4.3,Netherlands,Amsterdam,28.0,City centre,Montelbaanstoren,Museum Quarter,4.5,177.0,1.6,Apartment
305,306,Amsterdam,0.9,3.0,3.9,Netherlands,Amsterdam,1121.0,City centre,Montelbaanstoren,Museum Quarter,4.0,769.0,1.3,Hotel
306,307,Amsterdam,1.0,2.0,2.7,Netherlands,Amsterdam,79.0,City centre,Montelbaanstoren,Museum Quarter,2.5,107.0,1.3,Hotel
307,308,Amsterdam,0.9,3.0,3.7,Netherlands,Amsterdam,406.0,City centre,Montelbaanstoren,Museum Quarter,3.5,548.0,1.2,Hotel
308,309,Amsterdam,0.9,3.0,3.7,Netherlands,Amsterdam,419.0,City centre,Montelbaanstoren,Museum Quarter,3.5,2799.0,1.2,Hotel
309,310,Amsterdam,1.0,3.0,3.9,Netherlands,Amsterdam,254.0,City centre,Montelbaanstoren,Museum Quarter,4.0,684.0,1.4,Hotel
310,311,Amsterdam,1.0,4.0,4.3,Netherlands,Amsterdam,342.0,City centre,Montelbaanstoren,Museum Quarter,4.0,771.0,1.4,Hotel
311,312,Amsterdam,1.0,2.0,2.9,Netherlands,Amsterdam,459.0,City centre,Montelbaanstoren,Museum Quarter,2.5,574.0,1.4,Hotel
312,313,Amsterdam,0.9,5.0,4.1,Netherlands,Amsterdam,772.0,City centre,Montelbaanstoren,Museum Quarter,4.0,2961.0,1.3,Hotel
313,314,Amsterdam,0.9,4.0,4.1,Netherlands,Amsterdam,1013.0,City centre,Montelbaanstoren,Museum Quarter,4.0,2732.0,1.2,Hotel
314,315,Amsterdam,1.0,2.0,2.9,Netherlands,Amsterdam,43.0,City centre,Montelbaanstoren,Museum Quarter,2.0,289.0,1.2,Hotel
315,316,Amsterdam,0.9,4.0,3.9,Netherlands,Amsterdam,472.0,City centre,Montelbaanstoren,Museum Quarter,4.0,2661.0,1.3,Hotel
316,317,Amsterdam,1.0,2.0,3.5,Netherlands,Amsterdam,20.0,City centre,Montelbaanstoren,Museum Quarter,2.0,338.0,1.2,Hotel
317,318,Amsterdam,1.0,3.0,3.7,Netherlands,Amsterdam,581.0,City centre,Montelbaanstoren,Museum Quarter,3.5,106.0,1.3,Hotel
318,319,Amsterdam,1.2,5.0,4.8,Netherlands,Amsterdam,144.0,City centre,Montelbaanstoren,Museum Quarter,4.5,1341.0,1.5,Hotel
319,320,Amsterdam,1.3,3.0,4.0,Netherlands,Amsterdam,212.0,City centre,Montelbaanstoren,Museum Quarter,4.0,177.0,1.7,Hotel
320,321,Amsterdam,1.1,3.0,4.0,Netherlands,Amsterdam,205.0,City centre,Montelbaanstoren,Museum Quarter,4.0,941.0,1.4,Hotel
321,322,Amsterdam,0.7,3.0,3.4,Netherlands,Amsterdam,11.0,City centre,Montelbaanstoren,Museum Quarter,,,1.1,Apartment
322,323,Amsterdam,1.2,3.0,4.0,Netherlands,Amsterdam,6.0,City centre,Montelbaanstoren,Museum Quarter,,,1.7,Apartment
323,324,Amsterdam,0.9,4.0,4.0,Netherlands,Amsterdam,509.0,City centre,Montelbaanstoren,Museum Quarter,4.0,1460.0,1.3,Hotel
324,325,Amsterdam,1.0,3.0,3.4,Netherlands,Amsterdam,59.0,City centre,Montelbaanstoren,Museum Quarter,3.5,449.0,1.4,Hotel
325,326,Amsterdam,1.0,3.0,3.9,Netherlands,Amsterdam,190.0,City centre,Montelbaanstoren,Museum Quarter,4.0,560.0,1.4,Hotel
326,327,Amsterdam,1.1,2.0,4.0,Netherlands,Amsterdam,95.0,City centre,Montelbaanstoren,Museum Quarter,4.0,833.0,1.4,Hostel
327,328,Amsterdam,1.1,3.0,3.7,Netherlands,Amsterdam,925.0,City centre,Montelbaanstoren,Museum Quarter,3.5,1026.0,1.4,Hotel
328,329,Amsterdam,0.9,3.0,3.7,Netherlands,Amsterdam,415.0,City centre,Montelbaanstoren,Museum Quarter,3.5,507.0,1.3,Hotel
329,330,Amsterdam,1.3,3.0,3.0,Netherlands,Amsterdam,186.0,City centre,Montelbaanstoren,Museum Quarter,2.5,855.0,1.6,Hotel
330,331,Amsterdam,0.8,2.0,2.7,Netherlands,Amsterdam,113.0,City centre,Montelbaanstoren,Museum Quarter,2.5,708.0,1.1,Hotel
331,332,Amsterdam,0.9,1.5,2.7,Netherlands,Amsterdam,44.0,City centre,Montelbaanstoren,Museum Quarter,2.0,308.0,1.0,Bed and breakfast
332,333,Amsterdam,1.6,3.0,4.3,Netherlands,Amsterdam,167.0,City centre,Montelbaanstoren,Museum Quarter,4.5,882.0,1.9,Hotel
333,334,Amsterdam,1.4,3.5,,Netherlands,Amsterdam,,City centre,Montelbaanstoren,Museum Quarter,5.0,21.0,1.7,Bed and breakfast
334,335,Amsterdam,1.9,3.5,4.3,Netherlands,Amsterdam,763.0,City centre,Montelbaanstoren,Oost,4.0,2911.0,1.6,Hotel
335,336,Amsterdam,2.4,4.0,4.6,Netherlands,Amsterdam,372.0,City centre,Montelbaanstoren,Oost,5.0,453.0,2.0,Hotel
336,337,Amsterdam,2.7,4.0,4.1,Netherlands,Amsterdam,573.0,City centre,Montelbaanstoren,Oost,4.0,2112.0,2.6,Hotel
337,338,Amsterdam,1.5,3.5,4.5,Netherlands,Amsterdam,805.0,City centre,Montelbaanstoren,Oost,4.5,1576.0,1.2,Hotel
338,339,Amsterdam,1.6,3.0,4.5,Netherlands,Amsterdam,203.0,City centre,Montelbaanstoren,Oost,4.5,1424.0,1.3,Hotel
339,340,Amsterdam,2.7,3.0,1.0,Netherlands,Amsterdam,1.0,City centre,Montelbaanstoren,Oost-Watergraafsmeer,,,2.2,Apartment
340,341,Amsterdam,1.9,3.5,3.7,Netherlands,Amsterdam,69.0,City centre,Montelbaanstoren,Oost-Watergraafsmeer,3.5,23.0,1.5,Hotel
341,342,Amsterdam,1.9,1.5,2.9,Netherlands,Amsterdam,100.0,City centre,Montelbaanstoren,Oost-Watergraafsmeer,3.0,435.0,1.4,Hostel
342,343,Amsterdam,3.2,3.5,4.0,Netherlands,Amsterdam,7.0,City centre,Montelbaanstoren,Oost-Watergraafsmeer,,,2.8,Apartment
343,344,Amsterdam,3.2,3.0,1.3,Netherlands,Amsterdam,5.0,City centre,Montelbaanstoren,Oost-Watergraafsmeer,,,2.8,Apartment
344,345,Amsterdam,3.1,3.0,3.7,Netherlands,Duivendrecht,411.0,City centre,Montelbaanstoren,Oost-Watergraafsmeer,3.0,623.0,2.8,Hotel
345,346,Amsterdam,0.4,4.0,4.0,Netherlands,Amsterdam,1368.0,City centre,Montelbaanstoren,Oude Centrum,4.0,3942.0,0.5,Hotel
346,347,Amsterdam,0.3,2.0,2.5,Netherlands,Amsterdam,141.0,City centre,Montelbaanstoren,Oude Centrum,2.0,263.0,0.5,Hostel
347,348,Amsterdam,0.3,1.0,2.5,Netherlands,Amsterdam,118.0,City centre,Montelbaanstoren,Oude Centrum,2.5,320.0,0.5,Hotel
348,349,Amsterdam,0.2,3.0,2.7,Netherlands,Amsterdam,446.0,City centre,Montelbaanstoren,Oude Centrum,2.5,773.0,0.5,Hotel
